filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
contracts/batch2_ofs/batch02_contract_146_obf.sol,batch02_contract_146_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216592.3942907,2.1650571823120117,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_148_obf.sol,batch02_contract_148_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216579.4620466,2.1556832790374756,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_149_obf.sol,batch02_contract_149_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216651.641405,2.1923060417175293,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_150_obf.sol,batch02_contract_150_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216845.8446815,2.154132127761841,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_151_obf.sol,batch02_contract_151_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216760.4010115,2.210878849029541,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_152_obf.sol,batch02_contract_152_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216660.4485812,2.203378438949585,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_153_obf.sol,batch02_contract_153_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216753.909226,2.13023042678833,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_156_obf.sol,batch02_contract_156_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216708.4500964,2.173231363296509,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_158_obf.sol,batch02_contract_158_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216766.9182782,2.2087228298187256,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_159_obf.sol,batch02_contract_159_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216730.0658195,2.0930330753326416,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_160_obf.sol,batch02_contract_160_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216669.0707703,2.192244052886963,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_161_obf.sol,batch02_contract_161_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216806.2314012,2.3380980491638184,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_165_obf.sol,batch02_contract_165_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216799.6578927,2.203701972961426,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_166_obf.sol,batch02_contract_166_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216649.436503,2.204354763031006,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_167_obf.sol,batch02_contract_167_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216638.4203596,2.218743085861206,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_168_obf.sol,batch02_contract_168_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216690.942233,2.1476540565490723,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_169_obf.sol,batch02_contract_169_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216647.2824047,2.153722047805786,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_170_obf.sol,batch02_contract_170_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216762.6124306,2.1511173248291016,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_172_obf.sol,batch02_contract_172_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216719.3149374,2.159092664718628,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_173_obf.sol,batch02_contract_173_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216577.356969,2.104607343673706,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_174_obf.sol,batch02_contract_174_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216801.8619802,2.194378614425659,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_175_obf.sol,batch02_contract_175_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216590.2308884,2.163018226623535,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_176_obf.sol,batch02_contract_176_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216568.6234179,2.1902105808258057,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_177_obf.sol,batch02_contract_177_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216600.9591415,2.2208402156829834,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_178_obf.sol,batch02_contract_178_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216839.04539,2.3959312438964844,0,,,,
contracts/batch2_ofs/batch02_contract_179_obf.sol,batch02_contract_179_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216863.2913778,2.190002918243408,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_180_obf.sol,batch02_contract_180_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216740.8999798,2.1704108715057373,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_182_obf.sol,batch02_contract_182_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216658.2323654,2.215831995010376,0,,,Solc experienced a fatal error,
contracts/batch2_ofs/batch02_contract_184_obf.sol,batch02_contract_184_obf.sol,mythril-0.24.8,solidity,2025/08/29,20260322_2156,1774216564.244748,2.157122850418091,0,,,Solc experienced a fatal error,
